review_rank,review_reason,suggested_action,analysis_group_id,company,symbol,event_date,split,default_model_scope,primary_category,capital_action_subtype,source_type,source_types,title,group_titles_sample,relative_mv_return_p0_p20,abnormal_mv_impact_yi_p0_p20,actual_mv_return_p0_p20,peer_avg_mv_return_p0_p20,overlap_event_count_p0_p20,is_overlap_clean_p0_p20,source_count,group_event_count,group_source_count,has_main_label,is_default_training_candidate,manual_keep_for_model,manual_is_noise,manual_corrected_category,manual_notes
183,extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,002313|2015-07-28|其他,日海智能,2313,2015-07-28,train,audit_or_aux,其他,,announcement,announcement,日海通讯:关于向全资子公司湖北日海增资的公告,日海通讯:关于向全资子公司湖北日海增资的公告 || 日海通讯:独立董事对相关事项发表的独立意见 || 日海通讯:第三届监事会第二十一次会议决议公告 || 日海通讯:第三届董事会第二十二次会议决议公告 || 日海通讯:2015年半年度财务报告,0.3866741741240032,13.505356800000005,-0.0097222222222221,-0.3963963963462253,46,False,1,5,1,1,1,,,,
184,category_other|overlap_dirty_p20,优先人工重分类,002313|2016-07-26|其他,日海智能,2313,2016-07-26,train,audit_or_aux,其他,,announcement,announcement,日海通讯:关于监事会换届选举并征集监事候选人的公告,日海通讯:关于监事会换届选举并征集监事候选人的公告 || 日海通讯:关于董事会换届选举并征集董事候选人的公告,0.2670692716475898,16.362010079999997,0.1758743030917384,-0.0911949685558514,1,False,1,2,1,1,1,,,,
185,category_other|subject_company|overlap_dirty_p20,优先人工重分类,300590|2021-05-25|其他,移为通信,300590,2021-05-25,train,audit_or_aux,其他,,announcement,announcement,第三届董事会第六次会议决议公告,第三届董事会第六次会议决议公告 || 《公司章程》修订对照表 || 第三届监事会第五次会议决议公告 || 关于召开公司2021年第二次临时股东大会的通知 || 独立董事关于第三届董事会第六次会议相关事项的独立意见 || 公司章程(2021年5月),-0.1708443385275762,-7.477122276702513,0.1066298342541436,0.2774741727817199,6,False,1,6,1,1,1,,,,
186,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2021-07-20|其他,高新兴,300098,2021-07-20,train,audit_or_aux,其他,,announcement,announcement,关于召开2021年第二次临时股东大会通知的提示性公告,关于召开2021年第二次临时股东大会通知的提示性公告,-0.2236160968876551,-22.9471865961716,-0.2022263450088141,0.0213897518788411,10,False,1,1,1,1,1,,,,
187,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,002881|2026-04-30|其他,美格智能,2881,2026-04-30,test,audit_or_aux,其他,,announcement,announcement,2025年度可持续发展暨环境、社会及管治报告,2025年度可持续发展暨环境、社会及管治报告 || 第四届董事会第十七次会议决议公告 || 关于公司全资子公司完成工商变更登记的公告,0.2154662277656638,24.480177520527413,0.1741409305462133,-0.0413252972194505,17,False,1,3,1,1,1,,,,
188,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2024-07-26|其他,广和通,300638,2024-07-26,test,audit_or_aux,其他,,announcement,announcement,第四届监事会第二次会议决议公告,第四届监事会第二次会议决议公告 || 第四届董事会第二次会议决议公告,-0.1965977734241705,-33.912908181409826,-0.252185608634985,-0.0555878352108145,11,False,1,2,1,1,1,,,,
189,top_positive_label|extreme_relative_label|category_other|overlap_dirty_p20|not_default_training,排除默认建模，保留为审计/案例,002970|2019-12-25|其他,锐明技术,2970,2019-12-25,train,audit_or_aux,其他,,announcement,announcement,关于股票交易异常波动的公告(2019/12/25),关于股票交易异常波动的公告(2019/12/25),0.4963755068876088,12.09550870820571,0.5625283704039945,0.0661528635163857,7,False,1,1,1,1,0,,,,
190,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2021-07-13|其他,广和通,300638,2021-07-13,train,audit_or_aux,其他,,announcement,announcement,关于所提供信息真实、准确和完整的承诺(控股股东及实际控制人),关于所提供信息真实、准确和完整的承诺(控股股东及实际控制人) || 第三届董事会第二次会议决议公告 || 关于本次交易前12个月购买、出售资产的说明 || 关于本次交易采取的保密措施及保密制度的说明 || 关于公司股票价格波动未达到中国证券监督管理委员会《关于规范上市公司信息披露及相关各方行为的通知》第五条相关标准的说明 || 关于本次交易履行法定程序的完备性、合规性及提交法律文件的有效性的说明,0.1959631507522037,33.99030374895824,0.2499999999866664,0.0540368492344627,12,False,1,15,1,1,1,,,,
191,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2021-07-08|其他,广和通,300638,2021-07-08,train,audit_or_aux,其他,,announcement,announcement,关于筹划发行股份及/或支付现金购买资产并募集配套资金事项的停牌进展公告,关于筹划发行股份及/或支付现金购买资产并募集配套资金事项的停牌进展公告,0.1959631507522037,33.99030374895824,0.2499999999866664,0.0540368492344627,12,False,1,1,1,1,1,,,,
192,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2021-07-02|其他,广和通,300638,2021-07-02,train,audit_or_aux,其他,,announcement,announcement,关于筹划发行股份及/或支付现金购买资产并募集配套资金事项的停牌公告,关于筹划发行股份及/或支付现金购买资产并募集配套资金事项的停牌公告,0.1959631507522037,33.99030374895824,0.2499999999866664,0.0540368492344627,12,False,1,1,1,1,1,,,,
193,category_other|subject_company|overlap_dirty_p20,优先人工重分类,300590|2021-12-06|其他,移为通信,300590,2021-12-06,train,audit_or_aux,其他,,announcement,announcement,独立董事关于第三届董事会第十六次会议相关事项的独立意见,独立董事关于第三届董事会第十六次会议相关事项的独立意见 || 国信证券股份有限公司关于公司使用部分闲置募集资金暂时补充流动资金的核查意见 || 关于使用部分闲置募集资金暂时补充流动资金的公告 || 第三届董事会第十六次会议决议公告 || 第三届监事会第十四次会议决议公告,0.1331371079482914,10.88195899500163,0.1360879453557177,0.0029508374074263,4,False,1,5,1,1,1,,,,
194,top_negative_label|extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,002881|2019-12-18|其他,美格智能,2881,2019-12-18,train,audit_or_aux,其他,,announcement,announcement,关于完成工商变更登记的公告,关于完成工商变更登记的公告,-0.400208466387464,-12.871509919893333,-0.0014285714285714,0.3987798949588926,2,False,1,1,1,1,1,,,,
195,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2020-10-16|其他,广和通,300638,2020-10-16,train,audit_or_aux,其他,,announcement,announcement,关于使用暂时闲置的募集资金进行现金管理的进展公告,关于使用暂时闲置的募集资金进行现金管理的进展公告,-0.1955046707161249,-33.98833633566384,-0.1680684454950257,0.0274362252210992,10,False,1,1,1,1,1,,,,
196,category_other|overlap_dirty_p20,优先人工重分类,002313|2017-12-22|其他,日海智能,2313,2017-12-22,train,audit_or_aux,其他,,announcement,announcement,日海通讯:第四届董事会第十四次会议决议公告,日海通讯:第四届董事会第十四次会议决议公告 || 日海通讯:关于公司股票复牌的提示性公告 || 日海通讯:关于召开2018年第一次临时股东大会的通知,0.2292510195783648,20.7029394,0.1245353159851301,-0.1047157035932347,13,False,1,3,1,1,1,,,,
197,category_other|overlap_dirty_p20,优先人工重分类,002313|2017-12-15|其他,日海智能,2313,2017-12-15,train,audit_or_aux,其他,,announcement,announcement,日海通讯:广东信达律师事务所关于公司控股子公司日海通信服务有限公司股权转让相关事项的专项核查意见,日海通讯:广东信达律师事务所关于公司控股子公司日海通信服务有限公司股权转让相关事项的专项核查意见 || 日海通讯:重大事项停牌进展公告,0.2292510195783648,20.7029394,0.1245353159851301,-0.1047157035932347,13,False,1,2,1,1,1,,,,
198,category_other|overlap_dirty_p20,优先人工重分类,002313|2017-12-08|其他,日海智能,2313,2017-12-08,train,audit_or_aux,其他,,announcement,announcement,日海通讯:重大事项停牌公告,日海通讯:重大事项停牌公告,0.2292510195783648,20.7029394,0.1245353159851301,-0.1047157035932347,13,False,1,1,1,1,1,,,,
199,category_other|subject_company|overlap_dirty_p20,优先人工重分类,300590|2024-08-31|其他,移为通信,300590,2024-08-31,test,audit_or_aux,其他,,announcement,announcement,公司章程(2024年8月),公司章程(2024年8月) || 第四届董事会第七次会议决议公告(1) || 《公司章程》修订对照表 || 关于召开公司2024年第一次临时股东大会的通知,0.1620835242458687,7.671636017674651,0.4212523720713106,0.2591688478254419,13,False,1,4,1,1,1,,,,
200,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,002970|2020-01-13|其他,锐明技术,2970,2020-01-13,train,audit_or_aux,其他,,announcement,announcement,国信证券股份有限公司关于公司持续督导2019年培训情况的报告,国信证券股份有限公司关于公司持续督导2019年培训情况的报告 || 关于召开2020年第一次临时股东大会提示性公告,-0.1782671568492544,-58.59528496457144,-0.014763779527559,0.1635033773216954,2,False,1,2,1,1,1,,,,
201,category_other|subject_company|overlap_dirty_p20,优先人工重分类,300590|2024-10-08|其他,移为通信,300590,2024-10-08,test,audit_or_aux,其他,,announcement,announcement,关于“质量回报双提升”行动方案的公告,关于“质量回报双提升”行动方案的公告 || 关于完成工商变更登记并换发营业执照的公告,-0.1517131246126071,-8.381914077634029,-0.0160000000638546,0.1357131245487525,11,False,1,2,1,1,1,,,,
202,category_other|subject_company|overlap_dirty_p20,优先人工重分类,300590|2019-03-16|其他,移为通信,300590,2019-03-16,train,audit_or_aux,其他,,announcement,announcement,2018年度内部控制自我评价报告,2018年度内部控制自我评价报告 || 2018年度监事会工作报告 || 第二届董事会第十六次会议决议公告 || 2018年年度审计报告 || 2018年度募集资金存放与使用情况专项报告 || 独立董事关于第二届董事会第十六次会议相关事项的独立意见,-0.1428764181706664,-9.49858971411,-0.0338600451467269,0.1090163730239396,7,False,1,22,1,1,1,,,,
203,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2019-07-12|其他,高新兴,300098,2019-07-12,train,audit_or_aux,其他,,announcement,announcement,第四届监事会第三十五次会议决议的公告,第四届监事会第三十五次会议决议的公告 || 第四届董事会第四十七次会议决议的公告 || 关于取消2019年第二次临时股东大会的公告 || 独立董事对相关事项发表的独立意见(2019/07/12),-0.1785517547639964,-51.68643764983821,-0.1176470588146125,0.060904695949384,6,False,1,4,1,1,1,,,,
204,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,603236|2021-09-18|其他,移远通信,603236,2021-09-18,train,audit_or_aux,其他,,announcement,announcement,:第三届董事会第一次会议决议公告,:第三届董事会第一次会议决议公告 || :第三届监事会第一次会议决议公告 || :2021年第二次临时股东大会决议公告 || :独立董事关于第三届董事会第一次会议相关事项的独立意见,0.1852546503700163,40.01316465254143,0.1748666666464884,-0.0103879837235279,8,False,1,4,1,1,1,,,,
205,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,002881|2026-05-11|其他,美格智能,2881,2026-05-11,test,audit_or_aux,其他,,irm_qa,irm_qa,您好，请问截至 2026 年 2 月 29 日、2026 年 3 月 20 日，公司的股东总户数分别是多少？,您好，请问截至 2026 年 2 月 29 日、2026 年 3 月 20 日，公司的股东总户数分别是多少？,0.1980142434333799,26.48839711387232,0.0823116941458736,-0.1157025492875064,16,False,1,1,1,1,1,,,,
206,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2025-11-05|其他,广和通,300638,2025-11-05,test,audit_or_aux,其他,,announcement,announcement,H股公告-截至2025年10月31日止月份之股份发行人的证券变动月报表,H股公告-截至2025年10月31日止月份之股份发行人的证券变动月报表,0.1787508316409068,45.21666851565736,0.1876625789645039,0.0089117473235971,4,False,1,1,1,1,1,,,,
207,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,603236|2025-05-31|其他,移远通信,603236,2025-05-31,test,audit_or_aux,其他,,announcement,announcement,2024 Environmental Social and Governance (ESG) Report,2024 Environmental Social and Governance (ESG) Report,0.1910960217062877,31.76724725472978,0.2417784050787743,0.0506823833724866,3,False,1,1,1,1,1,,,,
208,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2020-09-11|其他,广和通,300638,2020-09-11,train,audit_or_aux,其他,,announcement,announcement,第二届董事会第二十二次会议决议公告,第二届董事会第二十二次会议决议公告 || 关于减少注册资本、变更注册地址及相应修订《公司章程》的公告 || 外汇套期保值业务管理制度 || 关于开展外汇套期保值业务的公告 || 独立董事关于第二届董事会第二十二次会议相关事项的独立意见 || 公司章程,0.1978285587194878,26.0211562569612,0.1702387175573707,-0.0275898411621171,13,False,1,9,1,1,1,,,,
209,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2020-02-28|其他,高新兴,300098,2020-02-28,train,audit_or_aux,其他,,announcement,announcement,第五届董事会第五次会议决议的公告,第五届董事会第五次会议决议的公告,0.1896331746304985,28.60895240694643,-0.0491329479065536,-0.2387661225370521,7,False,1,1,1,1,1,,,,
210,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2018-04-26|其他,高新兴,300098,2018-04-26,train,audit_or_aux,其他,,announcement,announcement,关于2017年度审计报告的更正说明,关于2017年度审计报告的更正说明,-0.184143493660628,-33.10927049436125,-0.1272654757225054,0.0568780179381226,14,False,1,1,1,1,1,,,,
211,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2017-02-23|其他,高新兴,300098,2017-02-23,train,audit_or_aux,其他,,announcement,announcement,第四届董事会第九次会议决议的公告,第四届董事会第九次会议决议的公告 || 关于召开2017年第二次临时股东大会的通知 || 独立董事对相关事项发表的独立意见 || 公司章程(2017年2月),-0.1943425260336198,-25.939706239134004,-0.0449264136906782,0.1494161123429416,7,False,1,4,1,1,1,,,,
212,top_positive_label|extreme_relative_label|category_other|overlap_dirty_p20|not_default_training,排除默认建模，保留为审计/案例,300638|2017-04-20|其他,广和通,300638,2017-04-20,train,audit_or_aux,其他,,announcement,announcement,股票交易异常波动公告(2017/4/20),股票交易异常波动公告(2017/4/20),0.7065454492926875,10.341168,0.7114337568058076,0.0048883075131201,9,False,1,1,1,1,0,,,,
213,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2020-10-29|其他,广和通,300638,2020-10-29,train,audit_or_aux,其他,,announcement,announcement,第二届监事会第二十二次会议决议公告,第二届监事会第二十二次会议决议公告 || 第二届董事会第二十五次会议决议公告,-0.1876603748903257,-27.61148666238888,-0.0953947368667438,0.092265638023582,12,False,1,2,1,1,1,,,,
214,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2026-04-24|其他,广和通,300638,2026-04-24,test,audit_or_aux,其他,,announcement,announcement,H股公告-将H股全球发售部分闲置募集资金用于暂时补充流动资金,H股公告-将H股全球发售部分闲置募集资金用于暂时补充流动资金 || 第四届董事会第二十三次会议决议公告 || 关于召开2025年度股东会的通知,-0.1750241394363968,-41.21294896089019,-0.1130769230615258,0.061947216374871,17,False,1,3,1,1,1,,,,
215,category_other|overlap_dirty_p20,优先人工重分类,002313|2018-06-01|其他,日海智能,2313,2018-06-01,train,audit_or_aux,其他,,announcement,announcement,日海通讯:2018年第四次临时股东大会法律意见书,日海通讯:2018年第四次临时股东大会法律意见书 || 日海通讯:2018年第四次临时股东大会决议公告,-0.2111837036725857,-19.77920568,-0.2097242380261248,0.0014594656464609,4,False,1,2,1,1,1,,,,
216,category_other|overlap_dirty_p20,优先人工重分类,300638|2019-06-07|其他,广和通,300638,2019-06-07,train,audit_or_aux,其他,,announcement,announcement,简式权益变动报告书,简式权益变动报告书,0.2777432985320122,13.223615277599997,0.3058035714285716,0.0280602728965594,4,False,1,1,1,1,1,,,,
217,category_other|overlap_dirty_p20,优先人工重分类,301608|2025-08-08|其他,博实结,301608,2025-08-08,test,audit_or_aux,其他,,announcement,announcement,2025年第一次临时股东大会决议公告,2025年第一次临时股东大会决议公告 || 北京市中伦(深圳)律师事务所关于深圳市博实结科技股份有限公司2025年第一次临时股东大会的法律意见书 || 关于选举职工代表董事的公告,0.2354250086233487,16.191333464440753,0.2765824368276206,0.0411574282042719,7,False,1,3,1,1,1,,,,
218,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2021-12-09|其他,广和通,300638,2021-12-09,train,audit_or_aux,其他,,announcement,announcement,2021年第四次临时股东大会决议公告,2021年第四次临时股东大会决议公告 || 关于召开2021年第五次临时股东大会的通知 || 关于深圳市广和通无线股份有限公司2021年第四次临时股东大会法律意见书 || 第三届董事会第九次会议决议公告,-0.1720726168799424,-41.355146284386535,-0.1516546654345628,0.0204179514453796,6,False,1,4,1,1,1,,,,
219,category_other|subject_company|overlap_dirty_p20,优先人工重分类,300590|2017-05-18|其他,移为通信,300590,2017-05-18,train,audit_or_aux,其他,,announcement,announcement,关于香港全资子公司增资完成的公告,关于香港全资子公司增资完成的公告,-0.1491041922108686,-7.652493333333332,-0.1611030478955006,-0.011998855684632,6,False,1,1,1,1,1,,,,
220,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,002881|2020-01-15|其他,美格智能,2881,2020-01-15,train,audit_or_aux,其他,,announcement,announcement,关于全资子公司在日本投资设立合资公司的公告,关于全资子公司在日本投资设立合资公司的公告 || 第二届董事会第十三次会议决议公告,-0.1927084749867842,-23.711347697082864,-0.0357643758765777,0.1569440991102066,2,False,1,2,1,1,1,,,,
221,category_other|overlap_dirty_p20,优先人工重分类,300098|2021-07-14|其他,高新兴,300098,2021-07-14,train,audit_or_aux,其他,,announcement,announcement,4-1法律意见书(申报稿)(高新兴科技集团股份有限公司),4-1法律意见书(申报稿)(高新兴科技集团股份有限公司) || 3-3上市保荐书(申报稿)(高新兴科技集团股份有限公司) || 6-1发行人最近一年的财务报告及其审计报告以及最近一期的财务报告(申报稿)(高新兴科技集团股份有限公司) || 3-1证券发行保荐书(申报稿)(高新兴科技集团股份有限公司) || 1-1募集说明书(申报稿)(高新兴科技集团股份有限公司),-0.2039997164535312,-19.50093113507776,-0.1372180451398236,0.0667816713137076,13,False,1,5,1,1,1,,,,
222,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2022-04-08|其他,广和通,300638,2022-04-08,train,audit_or_aux,其他,,announcement,announcement,关于归还暂时补充流动资金的闲置募集资金的公告,关于归还暂时补充流动资金的闲置募集资金的公告,0.1776719455916169,30.96769434662263,-0.0497829232502837,-0.2274548688419007,26,False,1,1,1,1,1,,,,
223,category_other|subject_company|overlap_dirty_p20,优先人工重分类,300590|2020-11-06|其他,移为通信,300590,2020-11-06,train,audit_or_aux,其他,,announcement,announcement,公司章程,公司章程 || 关于召开公司2020年第三次临时股东大会的通知 || 关于变更公司注册地址并修订《公司章程》的公告 || 第三届董事会第二次会议决议公告,0.1267549213471316,9.978752542801244,0.0895469140206919,-0.0372080073264397,6,False,1,4,1,1,1,,,,
224,top_negative_label|category_other|overlap_dirty_p20,优先人工重分类,002881|2017-07-10|其他,美格智能,2881,2017-07-10,train,audit_or_aux,其他,,announcement,announcement,东莞证券股份有限公司关于公司使用部分暂时闲置募集资金进行现金管理的核查意见,东莞证券股份有限公司关于公司使用部分暂时闲置募集资金进行现金管理的核查意见 || 公司章程(2017年7月) || 第一届董事会第十九次会议决议公告 || 公司章程修订对照表 || 董事、监事、高级管理人员持有和买卖本公司股票管理制度(2017年7月) || 内幕信息知情人登记管理制度(2017年7月),-0.2766182431646183,-12.697285666666666,-0.3455614673760852,-0.0689432242114668,2,False,1,12,1,1,1,,,,
225,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2021-08-23|其他,广和通,300638,2021-08-23,train,audit_or_aux,其他,,announcement,announcement,2021年第三次临时股东大会决议公告,2021年第三次临时股东大会决议公告 || 2021年第三次临时股东大会法律意见书,-0.1686427032705087,-40.58323645504342,-0.2174160500677923,-0.0487733467972836,12,False,1,2,1,1,1,,,,
226,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2021-08-21|其他,广和通,300638,2021-08-21,train,audit_or_aux,其他,,announcement,announcement,独立董事关于第三届董事会第四次会议相关事项的独立意见,独立董事关于第三届董事会第四次会议相关事项的独立意见 || 监事会决议公告 || 董事会决议公告 || 2021年半年度募集资金存放与使用情况的专项报告,-0.1686427032705087,-40.58323645504342,-0.2174160500677923,-0.0487733467972836,12,False,1,4,1,1,1,,,,
227,category_other|overlap_dirty_p20,优先人工重分类,300098|2021-07-15|其他,高新兴,300098,2021-07-15,train,audit_or_aux,其他,,announcement,announcement,向特定对象发行股票募集说明书(申报稿),向特定对象发行股票募集说明书(申报稿) || 向特定对象发行股票之发行保荐书 || 向特定对象发行股票之上市保荐书 || 关于向特定对象发行股票申请获得深圳证券交易所受理的公告 || 公司最近一年的财务报告及其审计报告以及最近一期的财务报告 || 向特定对象发行股票的法律意见书,-0.2021061003989284,-19.17814371236048,-0.1214953270254008,0.0806107733735276,12,False,1,6,1,1,1,,,,
228,category_other|overlap_dirty_p20,优先人工重分类,002313|2018-06-22|其他,日海智能,2313,2018-06-22,train,audit_or_aux,其他,,announcement,announcement,日海通讯:关于公司证券简称、董事会秘书联系电话变更的公告,日海通讯:关于公司证券简称、董事会秘书联系电话变更的公告,-0.2212427541559005,-16.587428988,-0.0874751491053678,0.1337676050505327,2,False,1,1,1,1,1,,,,
229,category_other|overlap_dirty_p20,优先人工重分类,002881|2021-10-29|其他,美格智能,2881,2021-10-29,train,audit_or_aux,其他,,announcement,announcement,董事会决议公告,董事会决议公告 || 监事会决议公告 || 独立董事关于第三届董事会第五次会议相关事项的独立意见,0.251345329012008,13.897817033382855,0.4302071266615206,0.1788617976495126,10,False,1,3,1,1,1,,,,
230,category_other|overlap_dirty_p20,优先人工重分类,300098|2021-08-28|其他,高新兴,300098,2021-08-28,train,audit_or_aux,其他,,announcement,announcement,关于为全资子公司申请银行授信提供担保的公告,关于为全资子公司申请银行授信提供担保的公告 || 董事会决议公告 || 监事会决议公告 || 关于召开2021年第三次临时股东大会通知的公告 || 独立董事对相关事项发表的独立意见,0.221540985730038,16.40570113957679,0.1271393642987064,-0.0944016214313316,16,False,1,5,1,1,1,,,,
231,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,603236|2025-06-11|其他,移远通信,603236,2025-06-11,test,audit_or_aux,其他,,announcement,announcement,关于向特定对象发行A股股票申请获得上海证券交易所受理的公告,关于向特定对象发行A股股票申请获得上海证券交易所受理的公告,0.1735836101944564,32.02334900684564,0.1538358727869906,-0.0197477374074658,5,False,1,1,1,1,1,,,,
232,category_other|overlap_dirty_p20,优先人工重分类,002970|2023-04-07|其他,锐明技术,2970,2023-04-07,valid,audit_or_aux,其他,,announcement,announcement,关于公司监事逝世的公告,关于公司监事逝世的公告,0.2631645297430648,12.642500316166576,0.1174348697394789,-0.1457296600035859,14,False,1,1,1,1,1,,,,
233,top_negative_label|extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,300638|2017-06-23|其他,广和通,300638,2017-06-23,train,audit_or_aux,其他,,announcement,announcement,关于2017年度日常关联交易预计的公告,关于2017年度日常关联交易预计的公告 || 关于召开2017年第三次临时股东大会的通知 || 股东大会议事规则(2017年6月) || 公司章程修订对照表 || 国信证券股份有限公司关于公司2017年度日常关联交易预计的核查意见 || 公司章程(2017年6月),-0.5471066097678949,-9.5893952,-0.1375442739079102,0.4095623358599848,6,False,1,10,1,1,1,,,,
234,category_other|overlap_dirty_p20,优先人工重分类,300098|2015-07-18|其他,高新兴,300098,2015-07-18,train,audit_or_aux,其他,,announcement,announcement,关于公司股票复牌的提示性公告,关于公司股票复牌的提示性公告,0.2461977183248094,14.171086131054,0.0267661254629456,-0.2194315928618638,17,False,1,1,1,1,1,,,,
235,category_other|overlap_dirty_p20,优先人工重分类,300098|2015-07-08|其他,高新兴,300098,2015-07-08,train,audit_or_aux,其他,,announcement,announcement,关于重大事项停牌公告,关于重大事项停牌公告,0.2461977183248094,14.171086131054,0.0267661254629456,-0.2194315928618638,17,False,1,1,1,1,1,,,,
236,category_other|overlap_dirty_p20,优先人工重分类,300098|2015-07-09|其他,高新兴,300098,2015-07-09,train,audit_or_aux,其他,,announcement,announcement,重大事项停牌期间进展公告,重大事项停牌期间进展公告,0.2461977183248094,14.171086131054,0.0267661254629456,-0.2194315928618638,17,False,1,1,1,1,1,,,,
237,category_other|overlap_dirty_p20,优先人工重分类,300098|2015-07-15|其他,高新兴,300098,2015-07-15,train,audit_or_aux,其他,,announcement,announcement,关于公司股票继续停牌的提示性公告,关于公司股票继续停牌的提示性公告,0.2461977183248094,14.171086131054,0.0267661254629456,-0.2194315928618638,17,False,1,1,1,1,1,,,,
238,category_other|overlap_dirty_p20,优先人工重分类,300098|2015-07-10|其他,高新兴,300098,2015-07-10,train,audit_or_aux,其他,,announcement,announcement,公司章程(2015年7月),公司章程(2015年7月) || 关于召开2015年第四次临时股东大会通知的公告 || 第三届董事会第二十三次会议决议的公告,0.2461977183248094,14.171086131054,0.0267661254629456,-0.2194315928618638,17,False,1,3,1,1,1,,,,
239,top_positive_label|extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,002313|2024-11-16|其他,日海智能,2313,2024-11-16,test,audit_or_aux,其他,,announcement,announcement,上海市锦天城(深圳)律师事务所关于公司2024年第三次临时股东大会法律意见书,上海市锦天城(深圳)律师事务所关于公司2024年第三次临时股东大会法律意见书 || 2024年第三次临时股东大会决议公告,0.3904211257315501,10.236131436960004,0.4366028708133971,0.046181745081847,3,False,1,2,1,1,1,,,,
240,category_other|overlap_dirty_p20,优先人工重分类,603236|2024-05-10|其他,移远通信,603236,2024-05-10,test,audit_or_aux,其他,,announcement,announcement,2023年年度股东大会会议资料,2023年年度股东大会会议资料,0.1898024571564114,21.485950775403435,0.098016060472196,-0.0917863966842154,4,False,1,1,1,1,1,,,,
241,top_positive_label|extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,688159|2023-06-02|其他,有方科技,688159,2023-06-02,valid,audit_or_aux,其他,,announcement,announcement,深圳市有方科技股份有限公司公司章程,深圳市有方科技股份有限公司公司章程 || 前次募集资金使用情况报告 || 关于召开2023年第四次临时股东大会的通知 || 深圳市有方科技股份有限公司前次募集资金使用情况鉴证报告 || 关于变更公司注册资本、修订《公司章程》并办理工商变更登记的公告 || 第三届监事会第十二次会议决议公告,0.4794578080143994,9.5518811047374,0.5295891445429886,0.0501313365285891,15,False,1,8,1,1,1,,,,
242,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,603236|2023-07-26|其他,移远通信,603236,2023-07-26,valid,audit_or_aux,其他,,announcement,announcement,独立董事关于第三届董事会第十三次会议相关事项的独立意见,独立董事关于第三届董事会第十三次会议相关事项的独立意见 || 上海市锦天城律师事务所关于公司2023年股票期权激励计划调整及授予相关事项的法律意见书 || 第三届监事会第十二次会议决议公告 || 第三届董事会第十三次会议决议公告,-0.170121172363344,-32.43403217094005,-0.2583541146965127,-0.0882329423331687,12,False,1,4,1,1,1,,,,
243,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,603236|2021-07-02|其他,移远通信,603236,2021-07-02,train,audit_or_aux,其他,,announcement,announcement,:2021年第一次临时股东大会会议资料,:2021年第一次临时股东大会会议资料,-0.1605439769421845,-42.981463292541584,-0.1217449096662359,0.0387990672759486,5,False,1,1,1,1,1,,,,
244,top_positive_label|extreme_relative_label|subject_company|overlap_dirty_p20,检查同窗事件污染，必要时降为稳健性样本,300590|2021-06-28|资本动作,移为通信,300590,2021-06-28,train,audit_or_aux,资本动作,股权激励/员工持股,announcement,announcement,2021年限制性股票与股票期权激励计划首次授予激励对象名单,2021年限制性股票与股票期权激励计划首次授予激励对象名单 || 2021年限制性股票与股票期权激励计划(草案) || 2021年限制性股票与股票期权激励计划(草案)摘要 || 创业板上市公司股权激励计划自查表 || 独立董事关于股权激励公开征集委托投票权报告书 || 上海市锦天城律师事务所关于公司2021年限制性股票与股票期权激励计划(草案)之法律意见书,0.4499163539912483,22.08414333494673,0.4479166666666667,-0.0019996873245816,15,False,1,8,1,1,1,,,,
