ts_code,firm,trade_date,rel,val_pct,log_mv,mom20,mom60,vol20,turn20,rev_cagr2,rev_cagr3,subtype,D,f_roe,f_roa,f_gross_margin,f_net_margin,f_op_margin,f_rd_intensity,f_ocf_to_rev,f_ocf_to_assets,f_fcf_to_rev,f_cash_to_assets,f_debt_to_assets,f_current_ratio,f_equity_mult,f_asset_turn,f_bps,f_rev_yoy,f_ni_yoy,f_rev_cagr2,f_rev_cagr3,f_rev_growth
603236.SH,移远通信,20240423,0.07274918757899689,0.017313432835820895,13.808701626815235,-0.11147929000204182,-0.14759309718741787,0.0368174468019509,2.101765,0.10941433105507015,0.3142752018236217,分红/权益分派,1,1.5099,0.5895,16.9271,1.3271,1.3446671565230015,11.573178118529285,-17.92913442685449,-6.0194688206091485,-18.44831594077815,12.737097770849392,69.34109685272054,1.4781055831492056,3.261695290259384,0.3357367219910577,13.6884,-2.593570103112097,-85.43618568992048,10.941433105507016,31.42752018236217,31.42752018236217
300098.SZ,高新兴,20240423,-0.04073601404484152,0.13036303630363036,13.19693732224734,-0.19060052208768552,-0.16666666658932183,0.03253291478674582,2.23133,-0.17964411503280708,-0.08211264753822378,股权激励/员工持股,1,-3.4597,-2.5626,31.517,-6.0589,-5.7910952575820085,15.2018858497213,9.921063019159334,3.4158356122956994,-9.10195917924326,11.355864720448148,41.39320671393115,1.8865461820057168,1.7062868379760088,0.3443013723125349,1.644,-22.89369623622284,-62.104831088691405,-17.964411503280708,-8.211264753822379,-8.211264753822379
002970.SZ,锐明技术,20240424,0.23054862579341961,0.17313812858052197,13.1490074894584,0.12414837244511734,0.0428370786516854,0.04848407377797835,4.35221,-0.003935795920539609,0.018367586418113424,股份回购(首发),1,7.3459,4.1418,42.9467,5.7804,5.793574486898296,14.500222049419593,18.69363034647185,13.644637889895543,13.249723946836244,30.705454522572463,39.29537152881588,2.088816398784293,1.6473208471652043,0.7299084039324001,8.1843,22.79653158951256,-169.52759878937562,-0.3935795920539608,1.8367586418113424,1.8367586418113424
300590.SZ,移为通信,20240424,-0.08662465652193176,0.2347546996790463,13.21202644789513,0.2748663099652169,0.19080919079157188,0.06713415336454652,7.040135000000001,0.05033351437171962,0.29045306019399075,股东增减持/限售流通,1,1.9895,1.7999,40.8732,16.6955,17.874133954948952,11.956715242667965,27.195606556133384,2.9260739208134314,-23.647334008482684,17.343879704428506,8.913788289529583,9.60116567595628,1.0978610057674068,0.1075936260062387,3.9164,1.350733149294503,-11.294597913912272,5.033351437171962,29.045306019399074,29.045306019399074
002970.SZ,锐明技术,20240424,0.23054862579341961,0.17313812858052197,13.1490074894584,0.12414837244511734,0.0428370786516854,0.04848407377797835,4.35221,-0.003935795920539609,0.018367586418113424,分红/权益分派,1,7.3459,4.1418,42.9467,5.7804,5.793574486898296,14.500222049419593,18.69363034647185,13.644637889895543,13.249723946836244,30.705454522572463,39.29537152881588,2.088816398784293,1.6473208471652043,0.7299084039324001,8.1843,22.79653158951256,-169.52759878937562,-0.3935795920539608,1.8367586418113424,1.8367586418113424
002881.SZ,美格智能,20240425,-0.08091909913827096,0.01330885727397889,13.215425248200507,-0.11580772842353126,-0.02473683445209196,0.03846643185852014,1.8479050000000001,0.04428450165955211,0.24198984642731203,分红/权益分派,1,0.4395,0.3696,15.6856,1.0134,1.3658596246149703,12.400909120697728,3.0040499345622,0.665094807840754,2.6311538165139146,18.75469895559672,43.71194360381259,1.880394621308957,1.776575820919149,0.2213993849398787,5.5875,-6.8777662766069225,-49.53756279109305,4.428450165955211,24.198984642731205,24.198984642731205
300638.SZ,广和通,20240429,-0.006549701435336147,0.040558810274898605,14.096724635612887,0.11603902702374502,0.13582435452020114,0.04297498256213508,3.8876350000000004,0.3702716718726715,0.4115244859268139,股东增减持/限售流通,1,5.8175,2.7105,21.5171,8.9616,8.956738946530017,9.280588772793193,5.137217546917162,1.49807801801201,-2.9438093578237545,13.08738644339492,54.347547091472734,1.7449471728882036,2.190462803835922,0.2916127269928455,4.3432,36.65003847785056,54.62685790219353,37.02716718726715,41.15244859268139,41.15244859268139
002881.SZ,美格智能,20240429,-0.0494185264675826,0.5612666360715924,13.27422487276132,-0.050651949018922116,0.03480860362328064,0.037932615528724914,1.772165,0.04428450165955211,0.24198984642731203,股东增减持/限售流通,1,0.4395,0.3696,15.6856,1.0134,1.3658596246149703,12.400909120697728,3.0040499345622,0.665094807840754,2.6311538165139146,18.75469895559672,43.71194360381259,1.880394621308957,1.776575820919149,0.2213993849398787,5.5875,-6.8777662766069225,-49.53756279109305,4.428450165955211,24.198984642731205,24.198984642731205
920249.BJ,利尔达,20240429,-0.17401755000943464,0.2613981762917933,12.040580240809856,-0.2415094339622641,-0.3068965517241379,0.04052298196467813,2.48299,,,分红/权益分派,1,-3.2967,-0.9405,11.5899,-5.818,-5.668160152128589,4.268955993916456,-3.769307275173316,-0.77379662630952,-5.837289526790503,9.665679313724723,64.21994824361528,1.454073277928153,2.7948534194659347,0.2052888156415796,1.8094,-5.869936963445255,-111.58905863728812,,,-5.869936963445255
688159.SH,有方科技,20240430,-0.16164419107971217,0.8200647249190939,12.89536256114954,-0.06708369273643666,0.08668341715360728,0.04680025319691216,3.0332250000000003,-0.046277224578994414,0.17558293370776634,股份回购(首发),1,-5.0601,-2.9373,15.1809,-4.4598,-6.023242255047784,12.34171565637362,-23.911287110499465,-14.200254636035432,-27.419652095587537,10.50180923582436,52.40058562429593,1.373022888215485,2.100866183157129,0.5938724490410259,8.0876,10.9983401556774,-32.48862227227187,-4.627722457899441,17.558293370776635,17.558293370776635
688159.SH,有方科技,20240430,-0.16164419107971217,0.8200647249190939,12.89536256114954,-0.06708369273643666,0.08668341715360728,0.04680025319691216,3.0332250000000003,-0.046277224578994414,0.17558293370776634,分红/权益分派,1,-5.0601,-2.9373,15.1809,-4.4598,-6.023242255047784,12.34171565637362,-23.911287110499465,-14.200254636035432,-27.419652095587537,10.50180923582436,52.40058562429593,1.373022888215485,2.100866183157129,0.5938724490410259,8.0876,10.9983401556774,-32.48862227227187,-4.627722457899441,17.558293370776635,17.558293370776635
300638.SZ,广和通,20240506,-0.01860574743416632,0.06714736367733214,14.127461261212018,-0.003432325609586284,0.1689751881955901,0.036728537194354635,4.162825,0.3702716718726715,0.4115244859268139,股东增减持/限售流通,1,5.8175,2.7105,21.5171,8.9616,8.956738946530017,9.280588772793193,5.137217546917162,1.49807801801201,-2.9438093578237545,13.08738644339492,54.347547091472734,1.7449471728882036,2.190462803835922,0.2916127269928455,4.3432,36.65003847785056,54.62685790219353,37.02716718726715,41.15244859268139,41.15244859268139
603236.SH,移远通信,20240506,0.19609567524185445,0.5952238805970149,13.918580422573045,0.029484029466003703,0.02570379434212544,0.03706102761395658,2.5394099999999997,0.10941433105507015,0.3142752018236217,股东增减持/限售流通,1,1.5099,0.5895,16.9271,1.3271,1.3446671565230015,11.573178118529285,-17.92913442685449,-6.0194688206091485,-18.44831594077815,12.737097770849392,69.34109685272054,1.4781055831492056,3.261695290259384,0.3357367219910577,13.6884,-2.593570103112097,-85.43618568992048,10.941433105507016,31.42752018236217,31.42752018236217
002313.SZ,日海智能,20240506,-0.1665003502960422,0.8940568475452196,12.717669172074247,-0.126470588235294,0.0011235955056181357,0.05115940043486439,4.437035,-0.22524835616869066,-0.09225691908626776,control,0,-4.6453,0.5647,17.6871,-1.1267,0.3630899472795857,10.591999848628165,-10.817103301708082,-2.3967243467000863,-13.383283173116094,3.3222291023304567,94.9322037205296,0.7262890349755825,19.73244275921251,0.2215680371954689,0.5097,-15.796466091096097,-71.42292799030616,-22.524835616869066,-9.225691908626777,-9.225691908626777
002970.SZ,锐明技术,20240509,0.11979995051830002,0.5725018782870023,13.248288959039845,0.1524947294448349,0.35705419942076966,0.051680104472749365,6.671225,-0.003935795920539609,0.018367586418113424,股权激励/员工持股,1,7.3459,4.1418,42.9467,5.7804,5.793574486898296,14.500222049419593,18.69363034647185,13.644637889895543,13.249723946836244,30.705454522572463,39.29537152881588,2.088816398784293,1.6473208471652043,0.7299084039324001,8.1843,22.79653158951256,-169.52759878937562,-0.3935795920539608,1.8367586418113424,1.8367586418113424
688618.SH,三旺通信,20240509,-0.1109340070545956,0.25701288855193327,12.74490296366363,-0.006964091311908671,0.16462480860285833,0.03956750974082332,1.3715100000000002,0.3156876357162075,0.28069625653763164,control,0,1.7495,1.6008,64.2227,20.4813,22.174116631012648,20.518489681212444,21.11631613144016,1.465813145324271,22.38881598353078,12.075364837051271,19.337756365163344,4.804484623639732,1.2397373974954955,0.0694161394535013,11.6773,30.90290375582525,13.79574491179718,31.56876357162075,28.069625653763165,28.069625653763165
002881.SZ,美格智能,20240513,-0.05215822034995404,0.5300596603946764,13.197635401472374,-0.07567372502353842,0.08609555455698525,0.03465911964588858,1.4265050000000001,0.04428450165955211,0.24198984642731203,股东增减持/限售流通,1,0.4395,0.3696,15.6856,1.0134,1.3658596246149703,12.400909120697728,3.0040499345622,0.665094807840754,2.6311538165139146,18.75469895559672,43.71194360381259,1.880394621308957,1.776575820919149,0.2213993849398787,5.5875,-6.8777662766069225,-49.53756279109305,4.428450165955211,24.198984642731205,24.198984642731205
688159.SH,有方科技,20240514,-0.21949675440609923,0.7016181229773463,12.82769003971124,-0.014146341436940824,0.35274431041540155,0.04556631522474225,3.3714349999999995,-0.046277224578994414,0.17558293370776634,定增/再融资,1,-5.0601,-2.9373,15.1809,-4.4598,-6.023242255047784,12.34171565637362,-23.911287110499465,-14.200254636035432,-27.419652095587537,10.50180923582436,52.40058562429593,1.373022888215485,2.100866183157129,0.5938724490410259,8.0876,10.9983401556774,-32.48862227227187,-4.627722457899441,17.558293370776635,17.558293370776635
002970.SZ,锐明技术,20240515,0.004358594967587736,0.6048084147257701,13.25920477391684,0.15701325889741824,0.5752969121140143,0.04267062195836454,6.127135,-0.003935795920539609,0.018367586418113424,股份回购(首发),1,7.3459,4.1418,42.9467,5.7804,5.793574486898296,14.500222049419593,18.69363034647185,13.644637889895543,13.249723946836244,30.705454522572463,39.29537152881588,2.088816398784293,1.6473208471652043,0.7299084039324001,8.1843,22.79653158951256,-169.52759878937562,-0.3935795920539608,1.8367586418113424,1.8367586418113424
002970.SZ,锐明技术,20240515,0.004358594967587736,0.6048084147257701,13.25920477391684,0.15701325889741824,0.5752969121140143,0.04267062195836454,6.127135,-0.003935795920539609,0.018367586418113424,股权激励/员工持股,1,7.3459,4.1418,42.9467,5.7804,5.793574486898296,14.500222049419593,18.69363034647185,13.644637889895543,13.249723946836244,30.705454522572463,39.29537152881588,2.088816398784293,1.6473208471652043,0.7299084039324001,8.1843,22.79653158951256,-169.52759878937562,-0.3935795920539608,1.8367586418113424,1.8367586418113424
920249.BJ,利尔达,20240515,-0.2405395163870511,0.10323383084577115,11.994770704778562,-0.20166320166320162,-0.16883116883116878,0.03238462282172562,1.70103,,,control,0,-3.2967,-0.9405,11.5899,-5.818,-5.668160152128589,4.268955993916456,-3.769307275173316,-0.77379662630952,-5.837289526790503,9.665679313724723,64.21994824361528,1.454073277928153,2.7948534194659347,0.2052888156415796,1.8094,-5.869936963445255,-111.58905863728812,,,-5.869936963445255
300098.SZ,高新兴,20240517,0.22261920477731512,0.17381738173817382,13.26850751469898,0.13265306116257514,0.12121212120625002,0.03069239417026331,1.9436900000000001,-0.17964411503280708,-0.08211264753822378,control,0,0.2726,0.3394,33.286,2.1199,2.1970424650280806,15.2018858497213,-36.5324647023678,-2.20979127144532,-67.02715375828686,7.151686644614955,39.35590715472088,1.903108861995396,1.6489652216437527,0.0604884255537813,1.6508,-22.89369623622284,-62.104831088691405,-17.964411503280708,-8.211264753822379,-8.211264753822379
002869.SZ,金溢科技,20240520,0.6565179788114972,0.6069394096323149,12.692675522743954,0.037206640068986774,0.37794676818225614,0.03987941878237349,4.17471,0.30354239308327213,-0.3105657663899368,control,0,2.3578,0.6292,35.1051,9.6247,8.196324678765205,12.80135353224177,8.37951465198446,1.5912458772345146,-4.355708185937616,34.827711857648914,21.42263203073821,4.230280429245829,1.2726310715716311,0.1898971412213798,11.8085,4.315439681775146,156.25060935854535,30.35423930832721,-31.056576638993683,-31.056576638993683
300552.SZ,万集科技,20240520,0.6092934995454924,0.2771135781383433,13.281636670387632,0.29094321903993525,0.7356466877643957,0.054431702504073344,11.82493,-0.019167207932550223,-0.18230760481467434,control,0,-3.4982,-2.3193,29.7819,-47.7956,-47.78057389124922,42.09218930796768,-51.10861229686245,-2.5228361016343777,-50.695154545316456,5.39416409087792,30.42107237427389,2.455347059046776,1.4372167466838914,0.0493622500838132,10.4514,4.111529900942679,1229.961824561474,-1.9167207932550223,-18.230760481467435,-18.230760481467435
688080.SH,映翰通,20240521,-0.2049690700073066,0.28692257644762525,12.426955876644273,0.05379353230205153,0.12966666685688022,0.020830051096131393,1.25846,0.04757231076874735,0.1664835708310366,control,0,1.7643,1.7672,52.8267,15.3762,20.650971283505047,12.514259262676577,18.989606167962894,1.8372552269748192,-0.3315279823283316,66.0407520313482,14.837981628133626,6.334564913807252,1.174232385655099,0.0967505703238031,12.6719,27.49044331439152,33.547637257958066,4.757231076874735,16.64835708310366,16.64835708310366
002313.SZ,日海智能,20240522,-0.246029778704791,0.8870801033591731,12.626055854151248,0.03566878980891719,0.2643856920684293,0.03918784034032432,3.9688649999999996,-0.22524835616869066,-0.09225691908626776,control,0,-4.6453,0.5647,17.6871,-1.1267,0.3630899472795857,10.591999848628165,-10.817103301708082,-2.3967243467000863,-13.383283173116094,3.3222291023304567,94.9322037205296,0.7262890349755825,19.73244275921251,0.2215680371954689,0.5097,-15.796466091096097,-71.42292799030616,-22.524835616869066,-9.225691908626777,-9.225691908626777
688159.SH,有方科技,20240524,-0.18378811885186525,0.6090614886731391,12.751372037744597,0.017663043551999325,-0.1040669855810149,0.035938665863316226,2.924645,-0.046277224578994414,0.17558293370776634,定增/再融资,1,-5.0601,-2.9373,15.1809,-4.4598,-6.023242255047784,12.34171565637362,-23.911287110499465,-14.200254636035432,-27.419652095587537,10.50180923582436,52.40058562429593,1.373022888215485,2.100866183157129,0.5938724490410259,8.0876,10.9983401556774,-32.48862227227187,-4.627722457899441,17.558293370776635,17.558293370776635
300638.SZ,广和通,20240527,-0.11860411710994699,0.04146011716989635,14.046343611293919,0.04643765901849317,0.03777119643034643,0.024255181771052726,4.206385,0.3702716718726715,0.4115244859268139,control,0,5.8175,2.7105,21.5171,8.9616,8.956738946530017,9.280588772793193,5.137217546917162,1.49807801801201,-2.9438093578237545,13.08738644339492,54.347547091472734,1.7449471728882036,2.190462803835922,0.2916127269928455,4.3432,36.65003847785056,54.62685790219353,37.02716718726715,41.15244859268139,41.15244859268139
688618.SH,三旺通信,20240527,-0.27383470926523,0.20849128127369218,12.657074415348294,-0.024204208946405736,-0.06960521537069486,0.025473480994157707,0.979255,0.3156876357162075,0.28069625653763164,control,0,1.7495,1.6008,64.2227,20.4813,22.174116631012648,20.518489681212444,21.11631613144016,1.465813145324271,22.38881598353078,12.075364837051271,19.337756365163344,4.804484623639732,1.2397373974954955,0.0694161394535013,11.6773,30.90290375582525,13.79574491179718,31.56876357162075,28.069625653763165,28.069625653763165
002970.SZ,锐明技术,20240528,-0.0485838370163172,0.6213373403456048,13.356547244332331,0.2175284880102757,0.36687379244833496,0.024891598102441886,5.080905,-0.003935795920539609,0.018367586418113424,股权激励/员工持股,1,7.3459,4.1418,42.9467,5.7804,5.793574486898296,14.500222049419593,18.69363034647185,13.644637889895543,13.249723946836244,30.705454522572463,39.29537152881588,2.088816398784293,1.6473208471652043,0.7299084039324001,8.1843,22.79653158951256,-169.52759878937562,-0.3935795920539608,1.8367586418113424,1.8367586418113424
300590.SZ,移为通信,20240531,-0.07058080031977942,0.21091242549289316,13.142554075077733,-0.05038428695379482,0.17175974702936792,0.024798862363295603,3.94426,0.05033351437171962,0.29045306019399075,股权激励/员工持股,1,1.9895,1.7999,40.8732,16.6955,17.874133954948952,11.956715242667965,27.195606556133384,2.9260739208134314,-23.647334008482684,17.343879704428506,8.913788289529583,9.60116567595628,1.0978610057674068,0.1075936260062387,3.9164,1.350733149294503,-11.294597913912272,5.033351437171962,29.045306019399074,29.045306019399074
920249.BJ,利尔达,20240531,0.01277801780943677,0.0236318407960199,11.881858599356773,-0.15931372549019618,-0.3491461100569261,0.01986512993466876,1.5914449999999998,,,control,0,-3.2967,-0.9405,11.5899,-5.818,-5.668160152128589,4.268955993916456,-3.769307275173316,-0.77379662630952,-5.837289526790503,9.665679313724723,64.21994824361528,1.454073277928153,2.7948534194659347,0.2052888156415796,1.8094,-5.869936963445255,-111.58905863728812,,,-5.869936963445255
002881.SZ,美格智能,20240603,-0.18276852187690473,0.5617255621844883,13.22779246377113,-0.044941484520581554,-0.21151023688385806,0.021206665762269376,1.6006049999999998,0.04428450165955211,0.24198984642731203,股权激励/员工持股,1,0.4395,0.3696,15.6856,1.0134,1.3658596246149703,12.400909120697728,3.0040499345622,0.665094807840754,2.6311538165139146,18.75469895559672,43.71194360381259,1.880394621308957,1.776575820919149,0.2213993849398787,5.5875,-6.8777662766069225,-49.53756279109305,4.428450165955211,24.198984642731205,24.198984642731205
300552.SZ,万集科技,20240605,-0.17938585044486813,0.6844577284372332,13.693021457522999,0.49048473970684436,1.094349142172792,0.05692717778273984,13.640115,-0.019167207932550223,-0.18230760481467434,control,0,-3.4982,-2.3193,29.7819,-47.7956,-47.78057389124922,42.09218930796768,-51.10861229686245,-2.5228361016343777,-50.695154545316456,5.39416409087792,30.42107237427389,2.455347059046776,1.4372167466838914,0.0493622500838132,10.4514,4.111529900942679,1229.961824561474,-1.9167207932550223,-18.230760481467435,-18.230760481467435
300638.SZ,广和通,20240605,-0.036229521233843286,0.05092383956737269,14.06322164907197,-0.018768328424948355,0.0023158108637355568,0.019305807938798224,3.4717100000000003,0.3702716718726715,0.4115244859268139,股份回购(首发),1,5.8175,2.7105,21.5171,8.9616,8.956738946530017,9.280588772793193,5.137217546917162,1.49807801801201,-2.9438093578237545,13.08738644339492,54.347547091472734,1.7449471728882036,2.190462803835922,0.2916127269928455,4.3432,36.65003847785056,54.62685790219353,37.02716718726715,41.15244859268139,41.15244859268139
002869.SZ,金溢科技,20240605,0.4108777867889639,0.6406007250129466,12.966184786120534,0.2834051725124149,0.48689138580685154,0.03328347297204884,4.677175,0.30354239308327213,-0.3105657663899368,control,0,2.3578,0.6292,35.1051,9.6247,8.196324678765205,12.80135353224177,8.37951465198446,1.5912458772345146,-4.355708185937616,34.827711857648914,21.42263203073821,4.230280429245829,1.2726310715716311,0.1898971412213798,11.8085,4.315439681775146,156.25060935854535,30.35423930832721,-31.056576638993683,-31.056576638993683
688080.SH,映翰通,20240606,-0.06923403526741496,0.19323357189329862,12.291610252095147,-0.1638418080505496,-0.1268436579672565,0.0159899002675285,0.9679,0.04757231076874735,0.1664835708310366,control,0,1.7643,1.7672,52.8267,15.3762,20.650971283505047,12.514259262676577,18.989606167962894,1.8372552269748192,-0.3315279823283316,66.0407520313482,14.837981628133626,6.334564913807252,1.174232385655099,0.0967505703238031,12.6719,27.49044331439152,33.547637257958066,4.757231076874735,16.64835708310366,16.64835708310366
002313.SZ,日海智能,20240607,0.026283404180961163,0.8635658914728682,12.423606894079871,-0.2711306256860593,-0.3104880581516095,0.033000869980416216,2.740395,-0.22524835616869066,-0.09225691908626776,control,0,-4.6453,0.5647,17.6871,-1.1267,0.3630899472795857,10.591999848628165,-10.817103301708082,-2.3967243467000863,-13.383283173116094,3.3222291023304567,94.9322037205296,0.7262890349755825,19.73244275921251,0.2215680371954689,0.5097,-15.796466091096097,-71.42292799030616,-22.524835616869066,-9.225691908626777,-9.225691908626777
002970.SZ,锐明技术,20240607,0.008991958770166463,0.637114951164538,13.332436335465868,0.12129118933215977,0.3722879094057434,0.03448972874977448,5.282145,-0.003935795920539609,0.018367586418113424,股权激励/员工持股,1,7.3459,4.1418,42.9467,5.7804,5.793574486898296,14.500222049419593,18.69363034647185,13.644637889895543,13.249723946836244,30.705454522572463,39.29537152881588,2.088816398784293,1.6473208471652043,0.7299084039324001,8.1843,22.79653158951256,-169.52759878937562,-0.3935795920539608,1.8367586418113424,1.8367586418113424
002970.SZ,锐明技术,20240611,0.020111577890619757,0.6386175807663411,13.33467786064088,0.0969187672237306,0.35606946573733844,0.03352937157130543,5.346534999999999,-0.003935795920539609,0.018367586418113424,股权激励/员工持股,1,7.3459,4.1418,42.9467,5.7804,5.793574486898296,14.500222049419593,18.69363034647185,13.644637889895543,13.249723946836244,30.705454522572463,39.29537152881588,2.088816398784293,1.6473208471652043,0.7299084039324001,8.1843,22.79653158951256,-169.52759878937562,-0.3935795920539608,1.8367586418113424,1.8367586418113424
002881.SZ,美格智能,20240612,-0.10273182087784849,0.4612207434603029,13.189381596922058,-0.01775618320101202,-0.21256734159779123,0.02371114846826173,2.0808400000000002,0.04428450165955211,0.24198984642731203,股权激励/员工持股,1,0.4395,0.3696,15.6856,1.0134,1.3658596246149703,12.400909120697728,3.0040499345622,0.665094807840754,2.6311538165139146,18.75469895559672,43.71194360381259,1.880394621308957,1.776575820919149,0.2213993849398787,5.5875,-6.8777662766069225,-49.53756279109305,4.428450165955211,24.198984642731205,24.198984642731205
002970.SZ,锐明技术,20240612,0.039521490813129334,0.642374154770849,13.353255963248257,0.08261830489307709,0.3608556578129265,0.03326026105750492,5.33488,-0.003935795920539609,0.018367586418113424,股权激励/员工持股,1,7.3459,4.1418,42.9467,5.7804,5.793574486898296,14.500222049419593,18.69363034647185,13.644637889895543,13.249723946836244,30.705454522572463,39.29537152881588,2.088816398784293,1.6473208471652043,0.7299084039324001,8.1843,22.79653158951256,-169.52759878937562,-0.3935795920539608,1.8367586418113424,1.8367586418113424
688618.SH,三旺通信,20240613,-0.2048142855513375,0.1607278241091736,12.63780878393685,-0.025387141579264916,-0.060804918724934987,0.02001675914510985,0.657375,0.3156876357162075,0.28069625653763164,control,0,1.7495,1.6008,64.2227,20.4813,22.174116631012648,20.518489681212444,21.11631613144016,1.465813145324271,22.38881598353078,12.075364837051271,19.337756365163344,4.804484623639732,1.2397373974954955,0.0694161394535013,11.6773,30.90290375582525,13.79574491179718,31.56876357162075,28.069625653763165,28.069625653763165
300590.SZ,移为通信,20240618,0.08194855669506296,0.27097661623108665,13.211187387597999,0.03206261668295607,0.22910243502101668,0.024117601353351895,2.65093,0.05033351437171962,0.29045306019399075,control,0,1.9895,1.7999,40.8732,16.6955,17.874133954948952,11.956715242667965,27.195606556133384,2.9260739208134314,-23.647334008482684,17.343879704428506,8.913788289529583,9.60116567595628,1.0978610057674068,0.1075936260062387,3.9164,1.350733149294503,-11.294597913912272,5.033351437171962,29.045306019399074,29.045306019399074
002881.SZ,美格智能,20240618,-0.08583707533091409,0.5204222120238642,13.23996489881022,0.0094272533469546,-0.19558088808604313,0.0229454372968167,2.1386000000000003,0.04428450165955211,0.24198984642731203,股权激励/员工持股,1,0.4395,0.3696,15.6856,1.0134,1.3658596246149703,12.400909120697728,3.0040499345622,0.665094807840754,2.6311538165139146,18.75469895559672,43.71194360381259,1.880394621308957,1.776575820919149,0.2213993849398787,5.5875,-6.8777662766069225,-49.53756279109305,4.428450165955211,24.198984642731205,24.198984642731205
920249.BJ,利尔达,20240619,0.3993648447396747,0.0236318407960199,11.984299404911265,0.03542234332425065,-0.28301886792452835,0.02688636197594993,1.58353,,,control,0,-3.2967,-0.9405,11.5899,-5.818,-5.668160152128589,4.268955993916456,-3.769307275173316,-0.77379662630952,-5.837289526790503,9.665679313724723,64.21994824361528,1.454073277928153,2.7948534194659347,0.2052888156415796,1.8094,-5.869936963445255,-111.58905863728812,,,-5.869936963445255
002970.SZ,锐明技术,20240620,0.07338105063987485,0.6694214876033058,13.419424336773218,0.1404091827070928,0.4005816986611399,0.03495372912277677,6.379245,-0.003935795920539609,0.018367586418113424,股权激励/员工持股,1,7.3459,4.1418,42.9467,5.7804,5.793574486898296,14.500222049419593,18.69363034647185,13.644637889895543,13.249723946836244,30.705454522572463,39.29537152881588,2.088816398784293,1.6473208471652043,0.7299084039324001,8.1843,22.79653158951256,-169.52759878937562,-0.3935795920539608,1.8367586418113424,1.8367586418113424
300638.SZ,广和通,20240621,0.08811735309369317,0.05633168093735917,14.091508744303125,0.023186682496343813,-0.012701538946469748,0.021099665399974057,3.9021700000000004,0.3702716718726715,0.4115244859268139,股权激励/员工持股,1,5.8175,2.7105,21.5171,8.9616,8.956738946530017,9.280588772793193,5.137217546917162,1.49807801801201,-2.9438093578237545,13.08738644339492,54.347547091472734,1.7449471728882036,2.190462803835922,0.2916127269928455,4.3432,36.65003847785056,54.62685790219353,37.02716718726715,41.15244859268139,41.15244859268139
300638.SZ,广和通,20240621,0.08811735309369317,0.05633168093735917,14.091508744303125,0.023186682496343813,-0.012701538946469748,0.021099665399974057,3.9021700000000004,0.3702716718726715,0.4115244859268139,股份回购(首发),1,5.8175,2.7105,21.5171,8.9616,8.956738946530017,9.280588772793193,5.137217546917162,1.49807801801201,-2.9438093578237545,13.08738644339492,54.347547091472734,1.7449471728882036,2.190462803835922,0.2916127269928455,4.3432,36.65003847785056,54.62685790219353,37.02716718726715,41.15244859268139,41.15244859268139
002869.SZ,金溢科技,20240624,-0.11695622266433776,0.7571206628689798,13.3935192777825,0.962385813988561,0.9020833333508584,0.05095603630285187,18.509529999999998,0.30354239308327213,-0.3105657663899368,control,0,2.3578,0.6292,35.1051,9.6247,8.196324678765205,12.80135353224177,8.37951465198446,1.5912458772345146,-4.355708185937616,34.827711857648914,21.42263203073821,4.230280429245829,1.2726310715716311,0.1898971412213798,11.8085,4.315439681775146,156.25060935854535,30.35423930832721,-31.056576638993683,-31.056576638993683
300552.SZ,万集科技,20240624,-0.10048681278025862,0.7216054654141759,13.678217158543314,0.48081100666167353,0.368808567540581,0.0669252814677967,25.553425,-0.019167207932550223,-0.18230760481467434,control,0,-3.4982,-2.3193,29.7819,-47.7956,-47.78057389124922,42.09218930796768,-51.10861229686245,-2.5228361016343777,-50.695154545316456,5.39416409087792,30.42107237427389,2.455347059046776,1.4372167466838914,0.0493622500838132,10.4514,4.111529900942679,1229.961824561474,-1.9167207932550223,-18.230760481467435,-18.230760481467435
300098.SZ,高新兴,20240624,-0.07095575887356805,0.5937843784378438,13.646573648635032,0.5283018867446527,0.2689295040392359,0.06069761420939114,10.45484,-0.17964411503280708,-0.08211264753822378,股权激励/员工持股,1,0.2726,0.3394,33.286,2.1199,2.1970424650280806,15.2018858497213,-36.5324647023678,-2.20979127144532,-67.02715375828686,7.151686644614955,39.35590715472088,1.903108861995396,1.6489652216437527,0.0604884255537813,1.6508,-22.89369623622284,-62.104831088691405,-17.964411503280708,-8.211264753822379,-8.211264753822379
688080.SH,映翰通,20240625,-0.09526581886536808,0.1815224463240078,12.295319580505227,-0.10861086083672966,-0.14577343280563793,0.026477072868947904,1.465545,0.04757231076874735,0.1664835708310366,control,0,1.7643,1.7672,52.8267,15.3762,20.650971283505047,12.514259262676577,18.989606167962894,1.8372552269748192,-0.3315279823283316,66.0407520313482,14.837981628133626,6.334564913807252,1.174232385655099,0.0967505703238031,12.6719,27.49044331439152,33.547637257958066,4.757231076874735,16.64835708310366,16.64835708310366
002313.SZ,日海智能,20240626,0.051627090967353906,0.8674418604651163,12.46923659016823,-0.07824933687002644,-0.3179587831207066,0.03489276643475604,2.628145,-0.22524835616869066,-0.09225691908626776,control,0,-4.6453,0.5647,17.6871,-1.1267,0.3630899472795857,10.591999848628165,-10.817103301708082,-2.3967243467000863,-13.383283173116094,3.3222291023304567,94.9322037205296,0.7262890349755825,19.73244275921251,0.2215680371954689,0.5097,-15.796466091096097,-71.42292799030616,-22.524835616869066,-9.225691908626777,-9.225691908626777
