analysis_group_id,event_date,as_of_date,source_count,evidence_count,group_event_count,group_source_count,group_evidence_count,keyword_score_num,source_weight_num,signal_strength_num,has_pdf_num,pre_total_mv_yi,text_char_len,text_digit_count,text_percent_count,text_money_word_count,text_risk_keyword_count,text_has_risk_keyword,text_growth_keyword_count,text_has_growth_keyword,text_capital_keyword_count,text_has_capital_keyword,text_ir_keyword_count,text_has_ir_keyword,text_tech_keyword_count,text_has_tech_keyword,text_order_keyword_count,text_has_order_keyword,text_policy_keyword_count,text_has_policy_keyword,text_finance_keyword_count,text_has_finance_keyword,category_业绩信号,category_产品/技术创新,category_其他,category_客户/订单,category_政策/行业,category_管理层/投关信号,category_资本动作,category_风险事件,source_has_announcement,source_has_express,source_has_forecast,source_has_institution_survey,source_has_irm_qa,source_has_news,source_has_repurchase,source_has_research_report
300098|2015-06-17|其他,2015-06-17,2015-06-17,1,1,10,1,10,0,4,1,0,110.8280808,163,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2016-07-04|其他,2016-07-04,2016-07-04,1,1,2,1,2,0,4,1,0,42.4008,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2024-07-26|其他,2024-07-26,2024-07-26,1,1,2,1,2,0,4,1,0,113.86613711,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2019-02-23|业绩信号,2019-02-23,2019-02-23,1,1,2,1,2,2,5,1,0,41.19200514,107,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
002313|2016-06-20|其他,2016-06-20,2016-06-20,1,1,1,1,1,0,4,1,0,42.4008,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2016-06-25|其他,2016-06-25,2016-06-25,1,1,1,1,1,0,4,1,0,42.4008,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
603236|2019-07-23|产品/技术创新,2019-07-23,2019-07-23,1,1,1,1,1,1,4,1,0,82.607434,136,16,0,0,2,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2017-01-14|业绩信号,2017-01-14,2017-01-14,1,1,2,1,2,2,5,1,0,170.24270805,78,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
300098|2016-12-30|其他,2016-12-30,2016-12-30,1,1,11,1,11,0,4,1,0,170.24270805,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2022-04-30|风险事件,2022-04-30,2022-04-30,1,1,3,1,3,2,4,1,0,30.81312,100,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
002881|2019-08-01|资本动作,2019-08-01,2019-08-01,1,1,1,1,1,1,4,1,0,43.340021,58,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300590|2017-06-21|政策/行业,2017-06-21,2017-06-21,1,1,1,1,1,1,4,1,0,45.808,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
300638|2025-01-21|资本动作,2025-01-21,2025-01-21,1,1,1,1,1,1,4,1,0,183.04655874,96,0,0,0,4,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
603236|2019-07-23|其他,2019-07-23,2019-07-23,1,1,1,1,1,0,4,1,0,82.607434,79,16,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300590|2024-04-10|资本动作,2024-04-10,2024-04-10,1,1,1,1,1,6,3,1,0,49.459837660000005,145,0,0,0,0,0,3,1,1,1,1,1,6,1,2,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
300098|2024-06-04|资本动作,2024-06-04,2024-06-04,1,1,1,1,1,1,4,1,0,54.91391989,72,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002313|2022-04-30|资本动作,2022-04-30,2022-04-30,1,1,2,1,2,1,4,1,0,30.81312,115,6,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2019-07-15|业绩信号,2019-07-15,2019-07-15,1,1,2,1,2,5,5,1,0,130.52582367,294,56,2,5,0,0,4,1,0,0,0,0,8,1,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
300590|2019-07-13|业绩信号,2019-07-13,2019-07-13,1,1,1,1,1,3,5,1,0,55.294176,187,28,3,5,0,0,4,1,0,0,0,0,3,1,0,0,3,1,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
300098|2016-12-27|其他,2016-12-27,2016-12-27,1,1,5,1,5,0,4,1,0,170.24270805,142,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2022-05-05|风险事件,2022-05-05,2022-05-05,1,1,1,1,1,1,4,1,0,30.81312,48,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
002313|2022-04-30|政策/行业,2022-04-30,2022-04-30,1,1,1,1,1,1,4,1,0,30.81312,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
300098|2017-01-21|风险事件,2017-01-21,2017-01-21,1,1,3,1,3,1,4,1,0,170.24270805,150,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
300098|2017-01-21|资本动作,2017-01-21,2017-01-21,1,1,3,1,3,1,4,1,0,170.24270805,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2015-07-01|其他,2015-07-01,2015-07-01,1,1,1,1,1,0,4,1,0,85.55047085,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2015-06-17|资本动作,2015-06-17,2015-06-17,1,1,1,1,1,1,4,1,0,110.8280808,58,10,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002881|2025-02-05|其他,2025-02-05,2025-02-05,1,1,1,1,1,0,4,1,0,105.34906203,45,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2016-12-24|客户/订单,2016-12-24,2016-12-24,1,1,1,1,1,2,4,1,0,170.24270805,86,16,0,0,0,0,4,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
300098|2017-01-07|风险事件,2017-01-07,2017-01-07,1,1,1,1,1,2,4,1,0,170.24270805,57,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
300098|2017-01-12|客户/订单,2017-01-12,2017-01-12,1,1,1,1,1,2,4,1,0,170.24270805,54,0,0,0,0,0,4,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
300098|2016-12-01|客户/订单,2016-12-01,2016-12-01,1,1,1,1,1,2,4,1,0,170.24270805,84,14,0,0,0,0,4,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
300098|2016-12-22|资本动作,2016-12-22,2016-12-22,1,1,1,1,1,2,4,1,0,170.24270805,74,0,0,0,2,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2016-12-03|客户/订单,2016-12-03,2016-12-03,1,1,1,1,1,2,4,1,0,170.24270805,78,0,0,0,0,0,4,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
300098|2016-12-13|资本动作,2016-12-13,2016-12-13,1,1,1,1,1,2,4,1,0,170.24270805,64,0,0,0,2,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2016-12-30|风险事件,2016-12-30,2016-12-30,1,1,1,1,1,2,4,1,0,170.24270805,71,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
300098|2016-11-19|资本动作,2016-11-19,2016-11-19,1,1,1,1,1,2,4,1,0,170.24270805,64,0,0,0,2,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002313|2015-07-03|其他,2015-07-03,2015-07-03,1,1,1,1,1,0,4,1,0,48.4224,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300590|2024-04-10|管理层/投关信号,2024-04-10,2024-04-10,1,1,1,1,1,2,4,1,0,49.459837660000005,70,16,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
603236|2023-04-26|产品/技术创新,2023-04-26,2023-04-26,1,1,1,1,1,3,3,1,0,184.54099721,137,18,0,0,0,0,0,0,0,0,1,1,6,1,0,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
300098|2016-11-25|其他,2016-11-25,2016-11-25,1,1,4,1,4,0,4,1,0,170.24270805,123,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2016-12-30|资本动作,2016-12-30,2016-12-30,1,1,2,1,2,1,4,1,0,170.24270805,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300590|2026-04-23|其他,2026-04-23,2026-04-23,1,1,24,1,24,0,4,1,0,55.787997360000006,189,12,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2015-06-30|其他,2015-06-30,2015-06-30,1,1,1,1,1,0,4,1,0,77.77048637,77,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300590|2024-04-08|风险事件,2024-04-08,2024-04-08,1,1,1,1,1,7,5,1,0,42.1188599,364,25,0,8,2,1,6,1,0,0,0,0,8,1,4,1,0,0,9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
300590|2026-04-23|业绩信号,2026-04-23,2026-04-23,1,1,6,1,6,2,4,1,0,55.787997360000006,207,63,3,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
688159|2023-05-16|其他,2023-05-16,2023-05-16,1,1,2,1,2,0,4,1,0,20.80207742,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2017-04-14|资本动作,2017-04-14,2017-04-14,1,1,1,1,1,1,4,1,0,131.65865995,66,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2017-04-14|产品/技术创新,2017-04-14,2017-04-14,1,1,1,1,1,1,4,1,0,131.65865995,84,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2017-01-14|风险事件,2017-01-14,2017-01-14,1,1,1,1,1,1,4,1,0,170.24270805,68,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
300098|2016-12-08|资本动作,2016-12-08,2016-12-08,1,1,1,1,1,1,4,1,0,170.24270805,78,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2017-01-06|资本动作,2017-01-06,2017-01-06,1,1,1,1,1,1,4,1,0,170.24270805,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2016-12-15|资本动作,2016-12-15,2016-12-15,1,1,1,1,1,1,4,1,0,170.24270805,80,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2017-01-07|资本动作,2017-01-07,2017-01-07,1,1,1,1,1,1,4,1,0,170.24270805,76,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2016-12-24|资本动作,2016-12-24,2016-12-24,1,1,1,1,1,1,4,1,0,170.24270805,80,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2017-01-12|资本动作,2017-01-12,2017-01-12,1,1,1,1,1,1,4,1,0,170.24270805,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2016-11-25|资本动作,2016-11-25,2016-11-25,1,1,1,1,1,1,4,1,0,170.24270805,82,4,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2016-12-02|资本动作,2016-12-02,2016-12-02,1,1,1,1,1,1,4,1,0,170.24270805,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2016-11-17|资本动作,2016-11-17,2016-11-17,1,1,1,1,1,1,4,1,0,170.24270805,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2016-12-17|资本动作,2016-12-17,2016-12-17,1,1,1,1,1,1,4,1,0,170.24270805,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2017-01-21|其他,2017-01-21,2017-01-21,1,1,2,1,2,0,4,1,0,170.24270805,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2016-11-17|其他,2016-11-17,2016-11-17,1,1,2,1,2,0,4,1,0,170.24270805,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2016-12-13|其他,2016-12-13,2016-12-13,1,1,2,1,2,0,4,1,0,170.24270805,85,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2016-11-24|其他,2016-11-24,2016-11-24,1,1,2,1,2,0,4,1,0,170.24270805,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2017-01-12|其他,2017-01-12,2017-01-12,1,1,2,1,2,0,4,1,0,170.24270805,87,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2019-02-23|其他,2019-02-23,2019-02-23,1,1,1,1,1,0,4,1,0,41.19200514,99,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
603236|2023-04-25|其他,2023-04-25,2023-04-25,1,1,26,1,26,0,4,1,0,205.04555246,142,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300590|2026-04-23|资本动作,2026-04-23,2026-04-23,1,1,6,1,6,1,4,1,0,55.787997360000006,246,15,0,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002313|2022-05-11|其他,2022-05-11,2022-05-11,1,1,1,1,1,0,4,1,0,26.432640000000003,57,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2017-04-26|其他,2017-04-26,2017-04-26,1,1,1,1,1,0,4,1,0,25.808,67,14,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2022-04-29|业绩信号,2022-04-29,2022-04-29,1,1,1,1,1,3,4,1,0,29.65248,88,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2017-04-14|其他,2017-04-14,2017-04-14,1,1,1,1,1,0,4,1,0,131.65865995,65,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2017-01-14|其他,2017-01-14,2017-01-14,1,1,1,1,1,0,4,1,0,170.24270805,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2017-01-18|其他,2017-01-18,2017-01-18,1,1,1,1,1,0,4,1,0,170.24270805,81,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2017-01-13|其他,2017-01-13,2017-01-13,1,1,1,1,1,0,4,1,0,170.24270805,81,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2016-12-08|其他,2016-12-08,2016-12-08,1,1,1,1,1,0,4,1,0,170.24270805,73,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2016-12-01|其他,2016-12-01,2016-12-01,1,1,1,1,1,0,4,1,0,170.24270805,81,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2017-01-06|其他,2017-01-06,2017-01-06,1,1,1,1,1,0,4,1,0,170.24270805,73,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2017-01-04|资本动作,2017-01-04,2017-01-04,1,1,1,1,1,2,3,1,0,170.24270805,97,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
002970|2021-10-15|资本动作,2021-10-15,2021-10-15,1,1,2,1,2,7,5,1,0,72.01791999999999,527,30,1,4,2,1,3,1,1,1,0,0,4,1,4,1,3,1,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
300590|2020-11-06|其他,2020-11-06,2020-11-06,1,1,4,1,4,0,4,1,0,67.8934251,105,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
603236|2023-04-27|管理层/投关信号,2023-04-27,2023-04-27,1,1,1,1,1,2,4,1,0,166.0963466,70,10,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
688159|2026-04-30|资本动作,2026-04-30,2026-04-30,1,1,13,1,13,1,5,1,0,40.57328169,265,36,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
300098|2017-01-10|政策/行业,2017-01-10,2017-01-10,1,1,1,1,1,1,3,1,0,170.24270805,89,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
300098|2017-04-19|资本动作,2017-04-19,2017-04-19,1,1,10,1,10,3,4,1,0,127.46707812,272,16,0,1,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
688159|2025-04-30|资本动作,2025-04-30,2025-04-30,1,1,17,1,17,1,5,1,0,40.072802020000005,194,30,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
300590|2026-04-23|产品/技术创新,2026-04-23,2026-04-23,1,1,3,1,3,1,4,1,0,55.787997360000006,209,16,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
603236|2023-04-25|产品/技术创新,2023-04-25,2023-04-25,1,1,5,1,5,1,4,1,0,205.04555246,299,16,0,0,0,0,1,1,0,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
603236|2023-04-25|资本动作,2023-04-25,2023-04-25,1,1,5,1,5,1,4,1,0,205.04555246,204,18,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
603236|2023-04-25|业绩信号,2023-04-25,2023-04-25,1,1,3,1,3,2,4,1,0,205.04555246,78,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2016-07-07|其他,2016-07-07,2016-07-07,1,1,1,1,1,0,4,1,0,56.472,75,12,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2024-02-06|其他,2024-02-06,2024-02-06,1,1,1,1,1,0,4,1,0,23.7744,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002881|2022-10-18|业绩信号,2022-10-18,2022-10-18,1,1,4,1,4,5,5,1,0,87.17626311,374,63,2,9,0,0,5,1,0,0,0,0,5,1,3,1,0,0,12,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
300590|2026-04-23|政策/行业,2026-04-23,2026-04-23,1,1,2,1,2,1,4,1,0,55.787997360000006,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
002970|2021-04-15|业绩信号,2021-04-15,2021-04-15,1,1,3,1,3,5,5,1,0,84.30912,187,28,0,3,0,0,5,1,0,0,0,0,7,1,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
002970|2020-10-23|其他,2020-10-23,2020-10-23,1,1,8,1,8,0,4,1,0,90.06336,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2013-05-24|管理层/投关信号,2013-05-24,2013-05-24,1,1,2,1,2,2,4,1,0,64.2165914,115,21,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
300590|2024-04-08|业绩信号,2024-04-08,2024-04-08,1,1,3,1,3,2,5,1,0,42.1188599,130,54,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
300590|2026-04-23|管理层/投关信号,2026-04-23,2026-04-23,1,1,1,1,1,1,4,1,0,55.787997360000006,94,8,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
300590|2026-04-23|风险事件,2026-04-23,2026-04-23,1,1,1,1,1,1,4,1,0,55.787997360000006,76,8,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
603236|2021-02-01|资本动作,2021-02-01,2021-02-01,1,1,1,1,1,3,3,1,0,228.639684,101,2,0,0,0,0,0,0,1,1,1,1,4,1,0,0,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
603236|2021-01-26|资本动作,2021-01-26,2021-01-26,1,1,1,1,1,2,4,1,0,217.6598424,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
688159|2026-04-30|其他,2026-04-30,2026-04-30,1,1,24,1,24,0,4,1,0,40.57328169,196,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2025-11-29|其他,2025-11-29,2025-11-29,1,1,38,1,38,0,4,1,0,242.96400359,204,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002970|2020-10-23|业绩信号,2020-10-23,2020-10-23,1,1,3,1,3,2,4,1,0,90.06336,97,13,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002970|2020-01-18|其他,2020-01-18,2020-01-18,1,1,2,1,2,0,4,1,0,132.9264,85,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
603236|2023-04-27|政策/行业,2023-04-27,2023-04-27,1,1,1,1,1,1,3,1,0,166.0963466,101,8,0,4,0,0,4,1,0,0,1,1,0,0,0,0,5,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
300098|2015-01-31|业绩信号,2015-01-31,2015-01-31,1,1,2,1,2,2,5,1,0,52.53324426,78,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
300098|2017-04-19|其他,2017-04-19,2017-04-19,1,1,23,1,23,0,4,1,0,127.46707812,311,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
